,receps,object,scores
8226,TomatoSliced,DiningTable,1
8227,Towel,DiningTable,1
8228,Vase,DiningTable,1
8229,Watch,DiningTable,1
8230,WateringCan,DiningTable,1
8231,WineBottle,DiningTable,1
8232,ArmChair,Drawer,1
8233,BathtubBasin,Drawer,1
8234,Bed,Drawer,1
8235,Cabinet,Drawer,1
8236,Cart,Drawer,1
8237,CoffeeMachine,Drawer,1
8238,CoffeeTable,Drawer,1
8239,CounterTop,Drawer,1
8240,Desk,Drawer,1
8241,DiningTable,Drawer,1
8242,Drawer,Drawer,1
8243,Dresser,Drawer,1
8244,Fridge,Drawer,1
8245,GarbageCan,Drawer,1
8246,Microwave,Drawer,1
8247,Ottoman,Drawer,1
8248,Safe,Drawer,1
8249,Shelf,Drawer,1
8250,SideTable,Drawer,1
8251,SinkBasin,Drawer,1
8252,Sofa,Drawer,1
8253,StoveBurner,Drawer,1
8254,TVStand,Drawer,1
8255,Toilet,Drawer,1
8256,AlarmClock,Drawer,1
8257,Apple,Drawer,1
8258,AppleSliced,Drawer,1
8259,BaseballBat,Drawer,1
8260,BasketBall,Drawer,1
8261,Book,Drawer,1
8262,Bowl,Drawer,1
8263,Box,Drawer,1
8264,Bread,Drawer,1
8265,BreadSliced,Drawer,1
8266,ButterKnife,Drawer,1
8267,CD,Drawer,1
8268,Candle,Drawer,1
8269,CellPhone,Drawer,1
8270,Cloth,Drawer,1
8271,CreditCard,Drawer,1
8272,Cup,Drawer,1
8273,DeskLamp,Drawer,1
8274,DishSponge,Drawer,1
8275,Egg,Drawer,1
8276,Faucet,Drawer,1
8277,FloorLamp,Drawer,1
8278,Fork,Drawer,1
8279,Glassbottle,Drawer,1
8280,HandTowel,Drawer,1
8281,HousePlant,Drawer,1
8282,Kettle,Drawer,1
8283,KeyChain,Drawer,1
8284,Knife,Drawer,1
8285,Ladle,Drawer,1
8286,Laptop,Drawer,1
8287,LaundryHamperLid,Drawer,1
8288,Lettuce,Drawer,1
8289,LettuceSliced,Drawer,1
8290,LightSwitch,Drawer,1
8291,Mug,Drawer,1
8292,Newspaper,Drawer,1
8293,Pan,Drawer,1
8294,PaperTowel,Drawer,1
8295,PaperTowelRoll,Drawer,1
8296,Pen,Drawer,1
8297,Pencil,Drawer,1
8298,PepperShaker,Drawer,1
8299,Pillow,Drawer,1
8300,Plate,Drawer,1
8301,Plunger,Drawer,1
8302,Pot,Drawer,1
8303,Potato,Drawer,1
8304,PotatoSliced,Drawer,1
8305,RemoteControl,Drawer,1
8306,SaltShaker,Drawer,1
8307,ScrubBrush,Drawer,1
8308,ShowerDoor,Drawer,1
8309,SoapBar,Drawer,1
8310,SoapBottle,Drawer,1
8311,Spatula,Drawer,1
8312,Spoon,Drawer,1
8313,SprayBottle,Drawer,1
8314,Statue,Drawer,1
8315,StoveKnob,Drawer,1
8316,TeddyBear,Drawer,1
8317,Television,Drawer,1
8318,TennisRacket,Drawer,1
8319,TissueBox,Drawer,1
8320,ToiletPaper,Drawer,1
8321,ToiletPaperHanger,Drawer,1
8322,ToiletPaperRoll,Drawer,1
8323,Tomato,Drawer,1
8324,TomatoSliced,Drawer,1
8325,Towel,Drawer,1
8326,Vase,Drawer,1
8327,Watch,Drawer,1
8328,WateringCan,Drawer,1
8329,WineBottle,Drawer,1
8330,ArmChair,Dresser,1
8331,BathtubBasin,Dresser,1
8332,Bed,Dresser,1
8333,Cabinet,Dresser,1
8334,Cart,Dresser,1
8335,CoffeeMachine,Dresser,1
8336,CoffeeTable,Dresser,1
8337,CounterTop,Dresser,1
8338,Desk,Dresser,1
8339,DiningTable,Dresser,1
8340,Drawer,Dresser,1
8341,Dresser,Dresser,1
8342,Fridge,Dresser,1
8343,GarbageCan,Dresser,1
8344,Microwave,Dresser,1
8345,Ottoman,Dresser,1
8346,Safe,Dresser,1
8347,Shelf,Dresser,1
8348,SideTable,Dresser,1
8349,SinkBasin,Dresser,1
8350,Sofa,Dresser,1
8351,StoveBurner,Dresser,1
8352,TVStand,Dresser,1
8353,Toilet,Dresser,1
8354,AlarmClock,Dresser,1
8355,Apple,Dresser,1
8356,AppleSliced,Dresser,1
8357,BaseballBat,Dresser,1
8358,BasketBall,Dresser,1
8359,Book,Dresser,1
8360,Bowl,Dresser,1
8361,Box,Dresser,1
8362,Bread,Dresser,1
8363,BreadSliced,Dresser,1
8364,ButterKnife,Dresser,1
8365,CD,Dresser,1
8366,Candle,Dresser,1
8367,CellPhone,Dresser,1
8368,Cloth,Dresser,1
8369,CreditCard,Dresser,1
8370,Cup,Dresser,1
8371,DeskLamp,Dresser,1
8372,DishSponge,Dresser,1
8373,Egg,Dresser,1
8374,Faucet,Dresser,1
8375,FloorLamp,Dresser,1
8376,Fork,Dresser,1
8377,Glassbottle,Dresser,1
8378,HandTowel,Dresser,1
8379,HousePlant,Dresser,1
8380,Kettle,Dresser,1
8381,KeyChain,Dresser,1
8382,Knife,Dresser,1
8383,Ladle,Dresser,1
8384,Laptop,Dresser,1
8385,LaundryHamperLid,Dresser,1
8386,Lettuce,Dresser,1
8387,LettuceSliced,Dresser,1
8388,LightSwitch,Dresser,1
8389,Mug,Dresser,1
8390,Newspaper,Dresser,1
8391,Pan,Dresser,1
8392,PaperTowel,Dresser,1
8393,PaperTowelRoll,Dresser,1
8394,Pen,Dresser,1
8395,Pencil,Dresser,1
8396,PepperShaker,Dresser,1
8397,Pillow,Dresser,1
8398,Plate,Dresser,1
8399,Plunger,Dresser,1
8400,Pot,Dresser,1
8401,Potato,Dresser,1
8402,PotatoSliced,Dresser,1
8403,RemoteControl,Dresser,1
8404,SaltShaker,Dresser,1
8405,ScrubBrush,Dresser,1
8406,ShowerDoor,Dresser,1
8407,SoapBar,Dresser,1
8408,SoapBottle,Dresser,1
8409,Spatula,Dresser,1
8410,Spoon,Dresser,1
8411,SprayBottle,Dresser,1
8412,Statue,Dresser,1
8413,StoveKnob,Dresser,1
8414,TeddyBear,Dresser,1
8415,Television,Dresser,1
8416,TennisRacket,Dresser,1
8417,TissueBox,Dresser,1
8418,ToiletPaper,Dresser,1
8419,ToiletPaperHanger,Dresser,1
8420,ToiletPaperRoll,Dresser,1
8421,Tomato,Dresser,1
8422,TomatoSliced,Dresser,1
8423,Towel,Dresser,1
8424,Vase,Dresser,1
8425,Watch,Dresser,1
8426,WateringCan,Dresser,1
8427,WineBottle,Dresser,1
8428,ArmChair,Fridge,1
8429,BathtubBasin,Fridge,1
8430,Bed,Fridge,1
8431,Cabinet,Fridge,1
8432,Cart,Fridge,1
8433,CoffeeMachine,Fridge,1
8434,CoffeeTable,Fridge,1
8435,CounterTop,Fridge,1
8436,Desk,Fridge,1
8437,DiningTable,Fridge,1
8438,Drawer,Fridge,1
8439,Dresser,Fridge,1
8440,Fridge,Fridge,1
8441,GarbageCan,Fridge,1
8442,Microwave,Fridge,1
8443,Ottoman,Fridge,1
8444,Safe,Fridge,1
8445,Shelf,Fridge,1
8446,SideTable,Fridge,1
8447,SinkBasin,Fridge,1
8448,Sofa,Fridge,1
8449,StoveBurner,Fridge,1
8450,TVStand,Fridge,1
8451,Toilet,Fridge,1
8452,AlarmClock,Fridge,1
8453,Apple,Fridge,1
8454,AppleSliced,Fridge,1
8455,BaseballBat,Fridge,1
8456,BasketBall,Fridge,1
8457,Book,Fridge,1
8458,Bowl,Fridge,1
8459,Box,Fridge,1
8460,Bread,Fridge,1
8461,BreadSliced,Fridge,1
8462,ButterKnife,Fridge,1
8463,CD,Fridge,1
8464,Candle,Fridge,1
8465,CellPhone,Fridge,1
8466,Cloth,Fridge,1
8467,CreditCard,Fridge,1
8468,Cup,Fridge,1
8469,DeskLamp,Fridge,1
8470,DishSponge,Fridge,1
8471,Egg,Fridge,1
8472,Faucet,Fridge,1
8473,FloorLamp,Fridge,1
8474,Fork,Fridge,1
8475,Glassbottle,Fridge,1
8476,HandTowel,Fridge,1
8477,HousePlant,Fridge,1
8478,Kettle,Fridge,1
8479,KeyChain,Fridge,1
8480,Knife,Fridge,1
8481,Ladle,Fridge,1
8482,Laptop,Fridge,1
8483,LaundryHamperLid,Fridge,1
8484,Lettuce,Fridge,1
8485,LettuceSliced,Fridge,1
8486,LightSwitch,Fridge,1
8487,Mug,Fridge,1
8488,Newspaper,Fridge,1
8489,Pan,Fridge,1
8490,PaperTowel,Fridge,1
8491,PaperTowelRoll,Fridge,1
8492,Pen,Fridge,1
8493,Pencil,Fridge,1
8494,PepperShaker,Fridge,1
8495,Pillow,Fridge,1
8496,Plate,Fridge,1
8497,Plunger,Fridge,1
8498,Pot,Fridge,1
8499,Potato,Fridge,1
8500,PotatoSliced,Fridge,1
8501,RemoteControl,Fridge,1
8502,SaltShaker,Fridge,1
8503,ScrubBrush,Fridge,1
8504,ShowerDoor,Fridge,1
8505,SoapBar,Fridge,1
8506,SoapBottle,Fridge,1
8507,Spatula,Fridge,1
8508,Spoon,Fridge,1
8509,SprayBottle,Fridge,1
8510,Statue,Fridge,1
8511,StoveKnob,Fridge,1
8512,TeddyBear,Fridge,1
8513,Television,Fridge,1
8514,TennisRacket,Fridge,1
8515,TissueBox,Fridge,1
8516,ToiletPaper,Fridge,1
8517,ToiletPaperHanger,Fridge,1
8518,ToiletPaperRoll,Fridge,1
8519,Tomato,Fridge,1
8520,TomatoSliced,Fridge,1
8521,Towel,Fridge,1
8522,Vase,Fridge,1
8523,Watch,Fridge,1
8524,WateringCan,Fridge,1
8525,WineBottle,Fridge,1
8526,ArmChair,GarbageCan,1
8527,BathtubBasin,GarbageCan,1
8528,Bed,GarbageCan,1
8529,Cabinet,GarbageCan,1
8530,Cart,GarbageCan,1
8531,CoffeeMachine,GarbageCan,1
8532,CoffeeTable,GarbageCan,1
8533,CounterTop,GarbageCan,1
8534,Desk,GarbageCan,1
8535,DiningTable,GarbageCan,1
8536,Drawer,GarbageCan,1
8537,Dresser,GarbageCan,1
8538,Fridge,GarbageCan,1
8539,GarbageCan,GarbageCan,1
8540,Microwave,GarbageCan,1
8541,Ottoman,GarbageCan,1
8542,Safe,GarbageCan,1
8543,Shelf,GarbageCan,1
8544,SideTable,GarbageCan,1
8545,SinkBasin,GarbageCan,1
8546,Sofa,GarbageCan,1
8547,StoveBurner,GarbageCan,1
8548,TVStand,GarbageCan,1
8549,Toilet,GarbageCan,1
8550,AlarmClock,GarbageCan,1
8551,Apple,GarbageCan,1
8552,AppleSliced,GarbageCan,1
8553,BaseballBat,GarbageCan,1
8554,BasketBall,GarbageCan,1
8555,Book,GarbageCan,1
8556,Bowl,GarbageCan,1
8557,Box,GarbageCan,1
8558,Bread,GarbageCan,1
8559,BreadSliced,GarbageCan,1
8560,ButterKnife,GarbageCan,1
8561,CD,GarbageCan,1
8562,Candle,GarbageCan,1
8563,CellPhone,GarbageCan,1
8564,Cloth,GarbageCan,1
8565,CreditCard,GarbageCan,1
8566,Cup,GarbageCan,1
8567,DeskLamp,GarbageCan,1
8568,DishSponge,GarbageCan,1
8569,Egg,GarbageCan,1
8570,Faucet,GarbageCan,1
8571,FloorLamp,GarbageCan,1
8572,Fork,GarbageCan,1
8573,Glassbottle,GarbageCan,1
8574,HandTowel,GarbageCan,1
8575,HousePlant,GarbageCan,1
8576,Kettle,GarbageCan,1
8577,KeyChain,GarbageCan,1
8578,Knife,GarbageCan,1
8579,Ladle,GarbageCan,1
8580,Laptop,GarbageCan,1
8581,LaundryHamperLid,GarbageCan,1
8582,Lettuce,GarbageCan,1
8583,LettuceSliced,GarbageCan,1
8584,LightSwitch,GarbageCan,1
8585,Mug,GarbageCan,1
8586,Newspaper,GarbageCan,1
8587,Pan,GarbageCan,1
8588,PaperTowel,GarbageCan,1
8589,PaperTowelRoll,GarbageCan,1
8590,Pen,GarbageCan,1
8591,Pencil,GarbageCan,1
8592,PepperShaker,GarbageCan,1
8593,Pillow,GarbageCan,1
8594,Plate,GarbageCan,1
8595,Plunger,GarbageCan,1
8596,Pot,GarbageCan,1
8597,Potato,GarbageCan,1
8598,PotatoSliced,GarbageCan,1
8599,RemoteControl,GarbageCan,1
8600,SaltShaker,GarbageCan,1
8601,ScrubBrush,GarbageCan,1
8602,ShowerDoor,GarbageCan,1
8603,SoapBar,GarbageCan,1
8604,SoapBottle,GarbageCan,1
8605,Spatula,GarbageCan,1
8606,Spoon,GarbageCan,1
8607,SprayBottle,GarbageCan,1
8608,Statue,GarbageCan,1
8609,StoveKnob,GarbageCan,1
8610,TeddyBear,GarbageCan,1
8611,Television,GarbageCan,1
8612,TennisRacket,GarbageCan,1
8613,TissueBox,GarbageCan,1
8614,ToiletPaper,GarbageCan,1
8615,ToiletPaperHanger,GarbageCan,1
8616,ToiletPaperRoll,GarbageCan,1
8617,Tomato,GarbageCan,1
8618,TomatoSliced,GarbageCan,1
8619,Towel,GarbageCan,1
8620,Vase,GarbageCan,1
8621,Watch,GarbageCan,1
8622,WateringCan,GarbageCan,1
8623,WineBottle,GarbageCan,1
8624,ArmChair,Microwave,1
8625,BathtubBasin,Microwave,1
8626,Bed,Microwave,1
8627,Cabinet,Microwave,1
8628,Cart,Microwave,1
8629,CoffeeMachine,Microwave,1
8630,CoffeeTable,Microwave,1
8631,CounterTop,Microwave,1
8632,Desk,Microwave,1
8633,DiningTable,Microwave,1
8634,Drawer,Microwave,1
8635,Dresser,Microwave,1
8636,Fridge,Microwave,1
8637,GarbageCan,Microwave,1
8638,Microwave,Microwave,1
8639,Ottoman,Microwave,1
8640,Safe,Microwave,1
8641,Shelf,Microwave,1
8642,SideTable,Microwave,1
8643,SinkBasin,Microwave,1
8644,Sofa,Microwave,1
8645,StoveBurner,Microwave,1
8646,TVStand,Microwave,1
8647,Toilet,Microwave,1
8648,AlarmClock,Microwave,1
8649,Apple,Microwave,1
8650,AppleSliced,Microwave,1
8651,BaseballBat,Microwave,1
8652,BasketBall,Microwave,1
8653,Book,Microwave,1
8654,Bowl,Microwave,1
8655,Box,Microwave,1
8656,Bread,Microwave,1
8657,BreadSliced,Microwave,1
8658,ButterKnife,Microwave,1
8659,CD,Microwave,1
8660,Candle,Microwave,1
8661,CellPhone,Microwave,1
8662,Cloth,Microwave,1
8663,CreditCard,Microwave,1
8664,Cup,Microwave,1
8665,DeskLamp,Microwave,1
8666,DishSponge,Microwave,1
8667,Egg,Microwave,1
8668,Faucet,Microwave,1
8669,FloorLamp,Microwave,1
8670,Fork,Microwave,1
8671,Glassbottle,Microwave,1
8672,HandTowel,Microwave,1
8673,HousePlant,Microwave,1
8674,Kettle,Microwave,1
8675,KeyChain,Microwave,1
8676,Knife,Microwave,1
8677,Ladle,Microwave,1
8678,Laptop,Microwave,1
8679,LaundryHamperLid,Microwave,1
8680,Lettuce,Microwave,1
8681,LettuceSliced,Microwave,1
8682,LightSwitch,Microwave,1
8683,Mug,Microwave,1
8684,Newspaper,Microwave,1
8685,Pan,Microwave,1
8686,PaperTowel,Microwave,1
8687,PaperTowelRoll,Microwave,1
8688,Pen,Microwave,1
8689,Pencil,Microwave,1
8690,PepperShaker,Microwave,1
8691,Pillow,Microwave,1
8692,Plate,Microwave,1
8693,Plunger,Microwave,1
8694,Pot,Microwave,1
8695,Potato,Microwave,1
8696,PotatoSliced,Microwave,1
8697,RemoteControl,Microwave,1
8698,SaltShaker,Microwave,1
8699,ScrubBrush,Microwave,1
8700,ShowerDoor,Microwave,1
8701,SoapBar,Microwave,1
8702,SoapBottle,Microwave,1
8703,Spatula,Microwave,1
8704,Spoon,Microwave,1
8705,SprayBottle,Microwave,1
8706,Statue,Microwave,1
8707,StoveKnob,Microwave,1
8708,TeddyBear,Microwave,1
8709,Television,Microwave,1
8710,TennisRacket,Microwave,1
8711,TissueBox,Microwave,1
8712,ToiletPaper,Microwave,1
8713,ToiletPaperHanger,Microwave,1
8714,ToiletPaperRoll,Microwave,1
8715,Tomato,Microwave,1
8716,TomatoSliced,Microwave,1
8717,Towel,Microwave,1
8718,Vase,Microwave,1
8719,Watch,Microwave,1
8720,WateringCan,Microwave,1
8721,WineBottle,Microwave,1
8722,ArmChair,Ottoman,1
8723,BathtubBasin,Ottoman,1
8724,Bed,Ottoman,1
8725,Cabinet,Ottoman,1
8726,Cart,Ottoman,1
8727,CoffeeMachine,Ottoman,1
8728,CoffeeTable,Ottoman,1
8729,CounterTop,Ottoman,1
8730,Desk,Ottoman,1
8731,DiningTable,Ottoman,1
8732,Drawer,Ottoman,1
8733,Dresser,Ottoman,1
8734,Fridge,Ottoman,1
8735,GarbageCan,Ottoman,1
8736,Microwave,Ottoman,1
8737,Ottoman,Ottoman,1
8738,Safe,Ottoman,1
8739,Shelf,Ottoman,1
8740,SideTable,Ottoman,1
8741,SinkBasin,Ottoman,1
8742,Sofa,Ottoman,1
8743,StoveBurner,Ottoman,1
8744,TVStand,Ottoman,1
8745,Toilet,Ottoman,1
8746,AlarmClock,Ottoman,1
8747,Apple,Ottoman,1
8748,AppleSliced,Ottoman,1
8749,BaseballBat,Ottoman,1
8750,BasketBall,Ottoman,1
8751,Book,Ottoman,1
8752,Bowl,Ottoman,1
8753,Box,Ottoman,1
8754,Bread,Ottoman,1
8755,BreadSliced,Ottoman,1
8756,ButterKnife,Ottoman,1
8757,CD,Ottoman,1
8758,Candle,Ottoman,1
8759,CellPhone,Ottoman,1
8760,Cloth,Ottoman,1
8761,CreditCard,Ottoman,1
8762,Cup,Ottoman,1
8763,DeskLamp,Ottoman,1
8764,DishSponge,Ottoman,1
8765,Egg,Ottoman,1
8766,Faucet,Ottoman,1
8767,FloorLamp,Ottoman,1
8768,Fork,Ottoman,1
8769,Glassbottle,Ottoman,1
8770,HandTowel,Ottoman,1
8771,HousePlant,Ottoman,1
8772,Kettle,Ottoman,1
8773,KeyChain,Ottoman,1
8774,Knife,Ottoman,1
8775,Ladle,Ottoman,1
8776,Laptop,Ottoman,1
8777,LaundryHamperLid,Ottoman,1
8778,Lettuce,Ottoman,1
8779,LettuceSliced,Ottoman,1
8780,LightSwitch,Ottoman,1
8781,Mug,Ottoman,1
8782,Newspaper,Ottoman,1
8783,Pan,Ottoman,1
8784,PaperTowel,Ottoman,1
8785,PaperTowelRoll,Ottoman,1
8786,Pen,Ottoman,1
8787,Pencil,Ottoman,1
8788,PepperShaker,Ottoman,1
8789,Pillow,Ottoman,1
8790,Plate,Ottoman,1
8791,Plunger,Ottoman,1
8792,Pot,Ottoman,1
8793,Potato,Ottoman,1
8794,PotatoSliced,Ottoman,1
8795,RemoteControl,Ottoman,1
8796,SaltShaker,Ottoman,1
8797,ScrubBrush,Ottoman,1
8798,ShowerDoor,Ottoman,1
8799,SoapBar,Ottoman,1
8800,SoapBottle,Ottoman,1
8801,Spatula,Ottoman,1
8802,Spoon,Ottoman,1
8803,SprayBottle,Ottoman,1
8804,Statue,Ottoman,1
8805,StoveKnob,Ottoman,1
8806,TeddyBear,Ottoman,1
8807,Television,Ottoman,1
8808,TennisRacket,Ottoman,1
8809,TissueBox,Ottoman,1
8810,ToiletPaper,Ottoman,1
8811,ToiletPaperHanger,Ottoman,1
8812,ToiletPaperRoll,Ottoman,1
8813,Tomato,Ottoman,1
8814,TomatoSliced,Ottoman,1
8815,Towel,Ottoman,1
8816,Vase,Ottoman,1
8817,Watch,Ottoman,1
8818,WateringCan,Ottoman,1
8819,WineBottle,Ottoman,1
8820,ArmChair,Safe,1
8821,BathtubBasin,Safe,1
8822,Bed,Safe,1
8823,Cabinet,Safe,1
8824,Cart,Safe,1
8825,CoffeeMachine,Safe,1
8826,CoffeeTable,Safe,1
8827,CounterTop,Safe,1
8828,Desk,Safe,1
8829,DiningTable,Safe,1
8830,Drawer,Safe,1
8831,Dresser,Safe,1
8832,Fridge,Safe,1
8833,GarbageCan,Safe,1
8834,Microwave,Safe,1
8835,Ottoman,Safe,1
8836,Safe,Safe,1
8837,Shelf,Safe,1
8838,SideTable,Safe,1
8839,SinkBasin,Safe,1
8840,Sofa,Safe,1
8841,StoveBurner,Safe,1
8842,TVStand,Safe,1
8843,Toilet,Safe,1
8844,AlarmClock,Safe,1
8845,Apple,Safe,1
8846,AppleSliced,Safe,1
8847,BaseballBat,Safe,1
8848,BasketBall,Safe,1
8849,Book,Safe,1
8850,Bowl,Safe,1
8851,Box,Safe,1
8852,Bread,Safe,1
8853,BreadSliced,Safe,1
8854,ButterKnife,Safe,1
8855,CD,Safe,1
8856,Candle,Safe,1
8857,CellPhone,Safe,1
8858,Cloth,Safe,1
8859,CreditCard,Safe,1
8860,Cup,Safe,1
8861,DeskLamp,Safe,1
8862,DishSponge,Safe,1
8863,Egg,Safe,1
8864,Faucet,Safe,1
8865,FloorLamp,Safe,1
8866,Fork,Safe,1
8867,Glassbottle,Safe,1
8868,HandTowel,Safe,1
8869,HousePlant,Safe,1
8870,Kettle,Safe,1
8871,KeyChain,Safe,1
8872,Knife,Safe,1
8873,Ladle,Safe,1
8874,Laptop,Safe,1
8875,LaundryHamperLid,Safe,1
8876,Lettuce,Safe,1
8877,LettuceSliced,Safe,1
8878,LightSwitch,Safe,1
8879,Mug,Safe,1
8880,Newspaper,Safe,1
8881,Pan,Safe,1
8882,PaperTowel,Safe,1
8883,PaperTowelRoll,Safe,1
8884,Pen,Safe,1
8885,Pencil,Safe,1
8886,PepperShaker,Safe,1
8887,Pillow,Safe,1
8888,Plate,Safe,1
8889,Plunger,Safe,1
8890,Pot,Safe,1
8891,Potato,Safe,1
8892,PotatoSliced,Safe,1
8893,RemoteControl,Safe,1
8894,SaltShaker,Safe,1
8895,ScrubBrush,Safe,1
8896,ShowerDoor,Safe,1
8897,SoapBar,Safe,1
8898,SoapBottle,Safe,1
8899,Spatula,Safe,1
8900,Spoon,Safe,1
8901,SprayBottle,Safe,1
8902,Statue,Safe,1
8903,StoveKnob,Safe,1
8904,TeddyBear,Safe,1
8905,Television,Safe,1
8906,TennisRacket,Safe,1
8907,TissueBox,Safe,1
8908,ToiletPaper,Safe,1
8909,ToiletPaperHanger,Safe,1
8910,ToiletPaperRoll,Safe,1
8911,Tomato,Safe,1
8912,TomatoSliced,Safe,1
8913,Towel,Safe,1
8914,Vase,Safe,1
8915,Watch,Safe,1
8916,WateringCan,Safe,1
8917,WineBottle,Safe,1
8918,ArmChair,Shelf,1
8919,BathtubBasin,Shelf,1
8920,Bed,Shelf,1
8921,Cabinet,Shelf,1
8922,Cart,Shelf,1
8923,CoffeeMachine,Shelf,1
8924,CoffeeTable,Shelf,1
8925,CounterTop,Shelf,1
8926,Desk,Shelf,1
8927,DiningTable,Shelf,1
8928,Drawer,Shelf,1
8929,Dresser,Shelf,1
8930,Fridge,Shelf,1
8931,GarbageCan,Shelf,1
8932,Microwave,Shelf,1
8933,Ottoman,Shelf,1
8934,Safe,Shelf,1
8935,Shelf,Shelf,1
8936,SideTable,Shelf,1
8937,SinkBasin,Shelf,1
8938,Sofa,Shelf,1
8939,StoveBurner,Shelf,1
8940,TVStand,Shelf,1
8941,Toilet,Shelf,1
8942,AlarmClock,Shelf,1
8943,Apple,Shelf,1
8944,AppleSliced,Shelf,1
8945,BaseballBat,Shelf,1
8946,BasketBall,Shelf,1
8947,Book,Shelf,1
8948,Bowl,Shelf,1
8949,Box,Shelf,1
8950,Bread,Shelf,1
8951,BreadSliced,Shelf,1
8952,ButterKnife,Shelf,1
8953,CD,Shelf,1
8954,Candle,Shelf,1
8955,CellPhone,Shelf,1
8956,Cloth,Shelf,1
8957,CreditCard,Shelf,1
8958,Cup,Shelf,1
8959,DeskLamp,Shelf,1
8960,DishSponge,Shelf,1
8961,Egg,Shelf,1
8962,Faucet,Shelf,1
8963,FloorLamp,Shelf,1
8964,Fork,Shelf,1
8965,Glassbottle,Shelf,1
8966,HandTowel,Shelf,1
8967,HousePlant,Shelf,1
8968,Kettle,Shelf,1
8969,KeyChain,Shelf,1
8970,Knife,Shelf,1
8971,Ladle,Shelf,1
8972,Laptop,Shelf,1
8973,LaundryHamperLid,Shelf,1
8974,Lettuce,Shelf,1
8975,LettuceSliced,Shelf,1
8976,LightSwitch,Shelf,1
8977,Mug,Shelf,1
8978,Newspaper,Shelf,1
8979,Pan,Shelf,1
8980,PaperTowel,Shelf,1
8981,PaperTowelRoll,Shelf,1
8982,Pen,Shelf,1
8983,Pencil,Shelf,1
8984,PepperShaker,Shelf,1
8985,Pillow,Shelf,1
8986,Plate,Shelf,1
8987,Plunger,Shelf,1
8988,Pot,Shelf,1
8989,Potato,Shelf,1
8990,PotatoSliced,Shelf,1
8991,RemoteControl,Shelf,1
8992,SaltShaker,Shelf,1
8993,ScrubBrush,Shelf,1
8994,ShowerDoor,Shelf,1
8995,SoapBar,Shelf,1
8996,SoapBottle,Shelf,1
8997,Spatula,Shelf,1
8998,Spoon,Shelf,1
8999,SprayBottle,Shelf,1
9000,Statue,Shelf,1
9001,StoveKnob,Shelf,1
9002,TeddyBear,Shelf,1
9003,Television,Shelf,1
9004,TennisRacket,Shelf,1
9005,TissueBox,Shelf,1
9006,ToiletPaper,Shelf,1
9007,ToiletPaperHanger,Shelf,1
9008,ToiletPaperRoll,Shelf,1
9009,Tomato,Shelf,1
9010,TomatoSliced,Shelf,1
9011,Towel,Shelf,1
9012,Vase,Shelf,1
9013,Watch,Shelf,1
9014,WateringCan,Shelf,1
9015,WineBottle,Shelf,1
9016,ArmChair,SideTable,1
9017,BathtubBasin,SideTable,1
9018,Bed,SideTable,1
9019,Cabinet,SideTable,1
9020,Cart,SideTable,1
9021,CoffeeMachine,SideTable,1
9022,CoffeeTable,SideTable,1
9023,CounterTop,SideTable,1
9024,Desk,SideTable,1
9025,DiningTable,SideTable,1
9026,Drawer,SideTable,1
9027,Dresser,SideTable,1
9028,Fridge,SideTable,1
9029,GarbageCan,SideTable,1
9030,Microwave,SideTable,1
9031,Ottoman,SideTable,1
9032,Safe,SideTable,1
9033,Shelf,SideTable,1
9034,SideTable,SideTable,1
9035,SinkBasin,SideTable,1
9036,Sofa,SideTable,1
9037,StoveBurner,SideTable,1
9038,TVStand,SideTable,1
9039,Toilet,SideTable,1
9040,AlarmClock,SideTable,1
9041,Apple,SideTable,1
9042,AppleSliced,SideTable,1
9043,BaseballBat,SideTable,1
9044,BasketBall,SideTable,1
9045,Book,SideTable,1
9046,Bowl,SideTable,1
9047,Box,SideTable,1
9048,Bread,SideTable,1
9049,BreadSliced,SideTable,1
9050,ButterKnife,SideTable,1
9051,CD,SideTable,1
9052,Candle,SideTable,1
9053,CellPhone,SideTable,1
9054,Cloth,SideTable,1
9055,CreditCard,SideTable,1
9056,Cup,SideTable,1
9057,DeskLamp,SideTable,1
9058,DishSponge,SideTable,1
9059,Egg,SideTable,1
9060,Faucet,SideTable,1
9061,FloorLamp,SideTable,1
9062,Fork,SideTable,1
9063,Glassbottle,SideTable,1
9064,HandTowel,SideTable,1
9065,HousePlant,SideTable,1
9066,Kettle,SideTable,1
9067,KeyChain,SideTable,1
9068,Knife,SideTable,1
9069,Ladle,SideTable,1
9070,Laptop,SideTable,1
9071,LaundryHamperLid,SideTable,1
9072,Lettuce,SideTable,1
9073,LettuceSliced,SideTable,1
9074,LightSwitch,SideTable,1
9075,Mug,SideTable,1
9076,Newspaper,SideTable,1
9077,Pan,SideTable,1
9078,PaperTowel,SideTable,1
9079,PaperTowelRoll,SideTable,1
9080,Pen,SideTable,1
9081,Pencil,SideTable,1
9082,PepperShaker,SideTable,1
9083,Pillow,SideTable,1
9084,Plate,SideTable,1
9085,Plunger,SideTable,1
9086,Pot,SideTable,1
9087,Potato,SideTable,1
9088,PotatoSliced,SideTable,1
9089,RemoteControl,SideTable,1
9090,SaltShaker,SideTable,1
9091,ScrubBrush,SideTable,1
9092,ShowerDoor,SideTable,1
9093,SoapBar,SideTable,1
9094,SoapBottle,SideTable,1
9095,Spatula,SideTable,1
9096,Spoon,SideTable,1
